record_id,experiment,repeat,batch_size,qname,date,truth,served_model,choice,p_choice,p_max,deficit,mismatch,is_tie,n_argmax_options,top2_gap,gap_bucket,confidence,p_unknown,prob_sum,choice_correct,p_Monday,p_Tuesday,p_Wednesday,p_Thursday,p_Friday,p_Saturday,p_Sunday,p_Unknown
main:2058-09-02,main,0,1,q0,2058-09-02,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13,0.12,0.09
main:2058-11-21,main,0,1,q0,2058-11-21,Thursday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.01,0.09,1.0,0,0.13,0.13,0.13,0.12,0.13,0.15000000000000002,0.12,0.09
main:2058-12-01,main,0,1,q0,2058-12-01,Sunday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.14,0.12,0.13,0.13,0.12,0.1
main:2058-12-30,main,0,1,q0,2058-12-30,Monday,jev-1.13.0,Saturday,0.16,0.16,0.0,0,0,1,0.02,>0.01,0.02,0.06,1.0,0,0.14,0.13,0.13,0.12,0.13,0.16,0.13,0.06
main:2059-01-02,main,0,1,q0,2059-01-02,Thursday,jev-1.13.0,Monday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.07,1.0,0,0.15,0.13999999999999999,0.13,0.12,0.12,0.14,0.13,0.07
main:2059-01-07,main,0,1,q0,2059-01-07,Tuesday,jev-1.13.0,Sunday,0.15,0.15,0.0,0,1,2,0.0,0 (exact tie),0.03,0.06,1.0,0,0.15,0.14,0.13,0.12,0.11,0.14,0.15,0.06
main:2059-03-07,main,0,1,q0,2059-03-07,Friday,jev-1.13.0,Tuesday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.14,0.15000000000000002,0.12,0.13,0.13,0.12,0.08
main:2059-03-08,main,0,1,q0,2059-03-08,Saturday,jev-1.13.0,Wednesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.13,0.14,0.14,0.12,0.13,0.12,0.12,0.1
main:2059-03-12,main,0,1,q0,2059-03-12,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.11,1.0,0,0.13,0.14,0.13,0.12,0.13,0.13,0.11,0.11
main:2059-03-26,main,0,1,q0,2059-03-26,Wednesday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,1,2,0.0,0 (exact tie),0.01,0.08,1.0,0,0.12,0.15000000000000002,0.13,0.12,0.13,0.15000000000000002,0.12,0.08
main:2059-03-31,main,0,1,q0,2059-03-31,Monday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.13,0.14,0.12,0.13,0.15000000000000002,0.12,0.08
main:2059-04-24,main,0,1,q0,2059-04-24,Thursday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.12,0.13,0.13,0.13,0.14,0.15000000000000002,0.11,0.09
main:2059-05-11,main,0,1,q0,2059-05-11,Sunday,jev-1.13.0,Tuesday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.14,0.15000000000000002,0.12,0.13,0.13,0.12,0.08
main:2059-09-15,main,0,1,q0,2059-09-15,Monday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.12,0.14,0.13,0.12,0.14,0.13,0.12,0.1
main:2059-09-18,main,0,1,q0,2059-09-18,Thursday,jev-1.13.0,Unknown,0.13,0.13,0.0,0,1,5,0.0,0 (exact tie),0.01,0.13,1.0,0,0.12,0.13,0.13,0.11,0.13,0.13,0.12,0.13
main:2059-10-17,main,0,1,q0,2059-10-17,Friday,jev-1.13.0,Friday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,1,0.12,0.13,0.13,0.12,0.14,0.15000000000000002,0.12,0.09
main:2059-10-20,main,0,1,q0,2059-10-20,Monday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2059-11-22,main,0,1,q0,2059-11-22,Saturday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.08,1.0,1,0.13,0.13,0.13,0.13,0.13,0.15000000000000002,0.12,0.08
main:2059-12-11,main,0,1,q0,2059-12-11,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13,0.12,0.09
main:2059-12-21,main,0,1,q0,2059-12-21,Sunday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.12,0.13,0.12,0.13,0.15000000000000002,0.13,0.09
main:2060-01-12,main,0,1,q0,2060-01-12,Monday,jev-1.13.0,Tuesday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.13,0.14,0.15000000000000002,0.12,0.13,0.14,0.12,0.07
main:2060-01-23,main,0,1,q0,2060-01-23,Friday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.14,0.12,0.13,0.14,0.12,0.08
main:2060-01-26,main,0,1,q0,2060-01-26,Monday,jev-1.13.0,Saturday,0.13999999999999999,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.14,0.14,0.13,0.13,0.13,0.13999999999999999,0.12,0.07
main:2060-02-06,main,0,1,q0,2060-02-06,Friday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.13,0.08
main:2060-05-21,main,0,1,q0,2060-05-21,Friday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.12,0.15000000000000002,0.13,0.12,0.14,0.14,0.12,0.08
main:2060-05-29,main,0,1,q0,2060-05-29,Saturday,jev-1.13.0,Saturday,0.16,0.16,0.0,0,0,1,0.02,>0.01,0.03,0.06,1.0,1,0.13,0.14,0.13,0.12,0.14,0.16,0.12,0.06
main:2060-08-10,main,0,1,q0,2060-08-10,Tuesday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.08
main:2060-08-28,main,0,1,q0,2060-08-28,Saturday,jev-1.13.0,Saturday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,1,0.13,0.13,0.13,0.12,0.14,0.15,0.13,0.07
main:2060-09-07,main,0,1,q0,2060-09-07,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.13,0.08
main:2060-10-10,main,0,1,q0,2060-10-10,Sunday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2060-11-14,main,0,1,q0,2060-11-14,Sunday,jev-1.13.0,Friday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.12,0.15000000000000002,0.13,0.12,0.14,0.14,0.11,0.09
main:2060-12-05,main,0,1,q0,2060-12-05,Sunday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.06,1.0,0,0.13,0.15000000000000002,0.13,0.13,0.14,0.14,0.12,0.06
main:2060-12-25,main,0,1,q0,2060-12-25,Saturday,jev-1.13.0,Saturday,0.16,0.16,0.0,0,0,1,0.03,>0.01,0.02,0.07,1.0,1,0.13,0.13,0.13,0.12,0.13,0.16,0.13,0.07
main:2061-01-09,main,0,1,q0,2061-01-09,Sunday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.07,1.0,0,0.14,0.14,0.14,0.12,0.13,0.14,0.12,0.07
main:2061-01-12,main,0,1,q0,2061-01-12,Wednesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.12,0.09
main:2061-02-25,main,0,1,q0,2061-02-25,Friday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.09,1.0,1,0.12,0.14,0.14,0.12,0.14,0.13,0.12,0.09
main:2061-04-03,main,0,1,q0,2061-04-03,Sunday,jev-1.13.0,Tuesday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.12,0.14,0.15000000000000002,0.12,0.13,0.14,0.12,0.08
main:2061-05-01,main,0,1,q0,2061-05-01,Sunday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2061-05-18,main,0,1,q0,2061-05-18,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2061-05-23,main,0,1,q0,2061-05-23,Monday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.12,0.13,0.13,0.12,0.14,0.14,0.12,0.1
main:2061-06-08,main,0,1,q0,2061-06-08,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13,0.13,0.13,0.14,0.14,0.12,0.08
main:2061-08-09,main,0,1,q0,2061-08-09,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2061-10-10,main,0,1,q0,2061-10-10,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.1,1.0,0,0.12,0.14,0.14,0.12,0.13,0.13,0.12,0.1
main:2061-10-23,main,0,1,q0,2061-10-23,Sunday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.12,0.13,0.13,0.12,0.14,0.13,0.12,0.11
main:2061-11-22,main,0,1,q0,2061-11-22,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13,0.13,0.13,0.14,0.14,0.12,0.08
main:2062-01-03,main,0,1,q0,2062-01-03,Tuesday,jev-1.13.0,Monday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.14,0.15000000000000002,0.13,0.12,0.12,0.13,0.13,0.08
main:2062-01-20,main,0,1,q0,2062-01-20,Friday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.13,0.14,0.12,0.1
main:2062-02-19,main,0,1,q0,2062-02-19,Sunday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2062-02-26,main,0,1,q0,2062-02-26,Sunday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13,0.12,0.09
main:2062-03-22,main,0,1,q0,2062-03-22,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.12,0.14,0.14,0.12,0.13,0.13,0.12,0.1
main:2062-04-08,main,0,1,q0,2062-04-08,Saturday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.13,0.14,0.12,0.09
main:2062-05-04,main,0,1,q0,2062-05-04,Thursday,jev-1.13.0,Wednesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.13,0.14,0.14,0.12,0.13,0.13,0.12,0.09
main:2062-06-17,main,0,1,q0,2062-06-17,Saturday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2062-10-02,main,0,1,q0,2062-10-02,Monday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.1,1.0,0,0.13,0.15000000000000002,0.12,0.11,0.13,0.13,0.13,0.1
main:2062-10-15,main,0,1,q0,2062-10-15,Sunday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.12,0.13,0.13,0.12,0.14,0.13,0.12,0.11
main:2062-10-23,main,0,1,q0,2062-10-23,Monday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2062-10-28,main,0,1,q0,2062-10-28,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,1,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2062-11-20,main,0,1,q0,2062-11-20,Monday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.1,1.0,0,0.13,0.14,0.12,0.12,0.13,0.14,0.12,0.1
main:2062-12-13,main,0,1,q0,2062-12-13,Wednesday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2063-02-01,main,0,1,q0,2063-02-01,Thursday,jev-1.13.0,Monday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.12,1.0,0,0.13,0.14,0.12,0.11,0.13,0.13,0.12,0.12
main:2063-02-06,main,0,1,q0,2063-02-06,Tuesday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,1,0.13,0.13,0.13,0.11,0.14,0.13,0.13,0.1
main:2063-03-15,main,0,1,q0,2063-03-15,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.11,1.0,0,0.12,0.14,0.13,0.12,0.13,0.13,0.12,0.11
main:2063-04-09,main,0,1,q0,2063-04-09,Monday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.13,0.14,0.13,0.09
main:2063-04-21,main,0,1,q0,2063-04-21,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.11,1.0,1,0.11,0.13,0.13,0.12,0.14,0.14,0.12,0.11
main:2063-06-26,main,0,1,q0,2063-06-26,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
main:2063-07-11,main,0,1,q0,2063-07-11,Wednesday,jev-1.13.0,Tuesday,0.13,0.13,0.0,0,1,4,0.0,0 (exact tie),0.01,0.13,1.0,0,0.12,0.13,0.12000000000000001,0.12,0.13,0.13,0.12,0.13
main:2063-08-13,main,0,1,q0,2063-08-13,Monday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2063-09-22,main,0,1,q0,2063-09-22,Saturday,jev-1.13.0,Friday,0.13,0.13,0.0,0,1,4,0.0,0 (exact tie),0.01,0.12,1.0,0,0.12,0.13,0.13,0.12,0.13,0.13,0.12,0.12
main:2063-10-10,main,0,1,q0,2063-10-10,Wednesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.01,0.12,1.0,0,0.11,0.15000000000000002,0.13,0.11,0.14,0.13,0.11,0.12
main:2063-12-05,main,0,1,q0,2063-12-05,Wednesday,jev-1.13.0,Wednesday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.02,0.08,1.0,1,0.13,0.13,0.13,0.13,0.14,0.14,0.12,0.08
main:2064-01-03,main,0,1,q0,2064-01-03,Thursday,jev-1.13.0,Tuesday,0.16,0.16,0.0,0,0,1,0.01,<=0.01,0.03,0.05,1.0,0,0.15,0.16,0.14,0.12,0.12,0.14,0.12,0.05
main:2064-01-25,main,0,1,q0,2064-01-25,Friday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,1,2,0.0,0 (exact tie),0.02,0.07,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.15000000000000002,0.12,0.07
main:2064-02-04,main,0,1,q0,2064-02-04,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.13,0.13,0.14,0.12,0.08
main:2064-02-05,main,0,1,q0,2064-02-05,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.14,0.14,0.13,0.12,0.13,0.14,0.13,0.07
main:2064-02-13,main,0,1,q0,2064-02-13,Wednesday,jev-1.13.0,Saturday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.13,0.14,0.13,0.12,0.14,0.15,0.12,0.07
main:2064-03-18,main,0,1,q0,2064-03-18,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.13,0.14,0.12,0.09
main:2064-04-04,main,0,1,q0,2064-04-04,Friday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.14,0.13,0.07
main:2064-05-13,main,0,1,q0,2064-05-13,Tuesday,jev-1.13.0,Saturday,0.16,0.16,0.0,0,0,1,0.02,>0.01,0.03,0.05,1.0,0,0.13,0.14,0.14,0.13,0.13,0.16,0.12,0.05
main:2064-08-07,main,0,1,q0,2064-08-07,Thursday,jev-1.13.0,Saturday,0.16,0.16,0.0,0,0,1,0.02,>0.01,0.03,0.06,1.0,0,0.13,0.13,0.13,0.12,0.13,0.16,0.14,0.06
main:2064-08-14,main,0,1,q0,2064-08-14,Thursday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.06,1.0,0,0.13,0.14,0.15000000000000002,0.12,0.14,0.14,0.12,0.06
main:2064-09-30,main,0,1,q0,2064-09-30,Tuesday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.08
main:2064-11-16,main,0,1,q0,2064-11-16,Sunday,jev-1.13.0,Saturday,0.16,0.16,0.0,0,0,1,0.02,>0.01,0.03,0.07,1.0,0,0.13,0.13,0.13,0.12,0.14,0.16,0.12,0.07
main:2064-11-28,main,0,1,q0,2064-11-28,Friday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.06,1.0,0,0.14,0.13,0.13,0.13,0.13,0.15000000000000002,0.13,0.06
main:2064-12-06,main,0,1,q0,2064-12-06,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.07,1.0,1,0.13,0.14,0.14,0.12,0.14,0.14,0.12,0.07
main:2064-12-07,main,0,1,q0,2064-12-07,Sunday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.13,0.13,0.15000000000000002,0.12,0.14,0.14,0.12,0.07
main:2065-01-19,main,0,1,q0,2065-01-19,Monday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.14,0.12,0.13,0.13,0.12,0.1
main:2065-02-09,main,0,1,q0,2065-02-09,Monday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.13,0.15000000000000002,0.14,0.12,0.13,0.13,0.13,0.07
main:2065-02-11,main,0,1,q0,2065-02-11,Wednesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.12,0.15000000000000002,0.13,0.11,0.14,0.13,0.12,0.1
main:2065-03-04,main,0,1,q0,2065-03-04,Wednesday,jev-1.13.0,Tuesday,0.13999999999999999,0.13999999999999999,0.0,0,0,1,0.01,<=0.01,0.02,0.12,1.0,0,0.12,0.13999999999999999,0.13,0.12,0.12,0.13,0.12,0.12
main:2065-03-15,main,0,1,q0,2065-03-15,Sunday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.12,1.0,0,0.12,0.14,0.13,0.12,0.13,0.13,0.11,0.12
main:2065-05-26,main,0,1,q0,2065-05-26,Tuesday,jev-1.13.0,Saturday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.13,0.13,0.12,0.14,0.15,0.12,0.08
main:2065-06-11,main,0,1,q0,2065-06-11,Thursday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.12,0.09
main:2065-06-13,main,0,1,q0,2065-06-13,Saturday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.12,0.14,0.13,0.12,0.14,0.13,0.12,0.1
main:2065-09-27,main,0,1,q0,2065-09-27,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2066-01-20,main,0,1,q0,2066-01-20,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.14,0.14,0.13,0.12,0.13,0.13,0.13,0.08
main:2066-01-21,main,0,1,q0,2066-01-21,Thursday,jev-1.13.0,Wednesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.14,0.15000000000000002,0.12,0.13,0.13,0.12,0.08
main:2066-02-16,main,0,1,q0,2066-02-16,Tuesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,1,0.13,0.14,0.13,0.12,0.13,0.13,0.12,0.1
main:2066-02-27,main,0,1,q0,2066-02-27,Saturday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2066-03-10,main,0,1,q0,2066-03-10,Wednesday,jev-1.13.0,Tuesday,0.13999999999999999,0.13999999999999999,0.0,0,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.13,0.13999999999999999,0.13,0.12,0.13,0.13,0.12,0.1
main:2066-03-11,main,0,1,q0,2066-03-11,Thursday,jev-1.13.0,Tuesday,0.15,0.15,0.0,0,0,1,0.02,>0.01,0.03,0.11,1.0,0,0.12,0.15,0.13,0.12,0.13,0.13,0.11,0.11
main:2066-03-24,main,0,1,q0,2066-03-24,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.12,0.14,0.14,0.12,0.13,0.13,0.12,0.1
main:2066-03-25,main,0,1,q0,2066-03-25,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.12,0.14,0.13,0.12,0.13,0.13,0.12,0.11
main:2066-04-03,main,0,1,q0,2066-04-03,Saturday,jev-1.13.0,Tuesday,0.13999999999999999,0.14,0.0,0,1,2,0.0,0 (exact tie),0.03,0.09,1.0,0,0.13,0.13999999999999999,0.14,0.12,0.13,0.13,0.12,0.09
main:2066-05-10,main,0,1,q0,2066-05-10,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13,0.12,0.09
main:2066-06-02,main,0,1,q0,2066-06-02,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.13,0.14,0.13,0.11,0.13,0.13,0.12,0.11
main:2066-06-09,main,0,1,q0,2066-06-09,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.01,0.08,1.0,0,0.13,0.14,0.14,0.12,0.13,0.14,0.12,0.08
main:2066-08-21,main,0,1,q0,2066-08-21,Saturday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,1,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2066-08-24,main,0,1,q0,2066-08-24,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.11,0.11
main:2066-09-07,main,0,1,q0,2066-09-07,Tuesday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.12,1.0,1,0.13,0.13,0.14,0.11,0.13,0.12,0.12,0.12
main:2066-09-13,main,0,1,q0,2066-09-13,Monday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2066-10-04,main,0,1,q0,2066-10-04,Monday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.08,1.0,0,0.13,0.15000000000000002,0.13,0.13,0.13,0.13,0.12,0.08
main:2066-11-22,main,0,1,q0,2066-11-22,Monday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.09,1.0,0,0.13,0.13,0.13,0.13,0.14,0.13,0.12,0.09
